,hashed_feedback_id,hashed_user_id,event_date,hashed_order_id,is_negative
228069,FB60346_0_5665,60346,2025-01-20,O60346_0_6975,False
228456,FB60455_0_4261,60455,2025-02-07,O60455_0_7297,True
228638,FB60499_0_9006,60499,2025-01-14,O60499_0_2860,False
228862,FB60567_0_4536,60567,2025-02-22,O60567_0_1666,False
228952,FB60594_0_9680,60594,2025-01-25,O60594_0_1242,True
228999,FB60608_0_1483,60608,2025-02-19,O60608_0_9591,False
229145,FB60648_0_7356,60648,2025-01-20,O60648_0_9494,False
229176,FB60653_0_2870,60653,2025-02-13,O60653_0_3747,False
229291,FB60679_1_7123,60679,2025-01-20,O60679_1_9175,False
229533,FB60743_1_4874,60743,2025-01-10,O60743_1_6417,False
229637,FB60764_0_6682,60764,2025-02-14,O60764_0_2359,False
229791,,60800,2025-02-04,O60800_0_9506,False
229953,FB60845_0_8374,60845,2025-01-28,O60845_0_6183,False
230914,FB61112_0_3685,61112,2025-02-07,O61112_0_6016,False
231070,,61146,2025-01-28,O61146_1_4315,False
231334,FB61211_0_9849,61211,2025-02-25,,True
231390,FB61226_0_5178,61226,2025-02-03,O61226_0_6738,False
232204,FB61453_0_8164,61453,2025-02-07,O61453_0_3164,True
232334,FB61485_0_7057,61485,2025-01-12,O61485_0_6818,True
233191,FB61699_0_2083,61699,2025-02-14,O61699_0_9463,False
233214,FB61705_1_1451,61705,2025-02-03,O61705_1_3609,False
233232,FB61709_0_5947,61709,2025-01-27,O61709_0_5427,True
233505,FB61779_0_4610,61779,2025-02-05,O61779_0_8185,True
233799,FB61864_0_1029,61864,2025-02-21,O61864_0_3412,False
233870,FB61880_0_7424,61880,2025-02-26,O61880_0_7390,True
233892,FB61884_0_4133,61884,2025-01-22,O61884_0_1181,True
234068,FB61927_0_7998,61927,2025-02-09,O61927_0_2155,False
234291,,61993,2025-02-12,O61993_0_1003,True
234342,FB62006_0_9913,62006,2025-01-06,O62006_0_5694,False
234479,FB62042_0_4886,62042,2025-02-18,O62042_0_3289,False
234530,FB62056_0_7641,62056,2025-01-13,O62056_0_1087,False
234553,FB62060_0_1808,62060,2025-01-05,O62060_0_6529,False
234559,FB62061_0_4134,62061,2025-02-08,O62061_0_6830,True
234951,FB62170_0_9533,62170,2025-01-26,O62170_0_3778,False
235004,FB62185_0_5374,62185,2025-02-21,O62185_0_1545,False
235024,FB62189_0_5486,62189,2025-01-15,O62189_0_2752,True
235039,FB62193_0_1533,62193,2025-01-01,O62193_0_1891,True
236275,FB62516_0_5594,62516,2025-01-17,O62516_0_5686,False
236488,FB62574_0_5564,62574,2025-01-10,O62574_0_1305,False
236641,FB62611_0_1330,62611,2025-02-15,O62611_0_8205,False
236867,FB62671_0_6888,62671,2025-01-24,O62671_0_2065,True
236944,FB62693_0_5130,62693,2025-02-27,O62693_0_3170,False
236989,FB62707_0_8443,62707,2025-01-29,O62707_0_4432,False
237675,FB62878_0_6908,62878,2025-01-10,O62878_0_1867,False
237791,FB62910_0_7134,62910,2025-01-12,O62910_0_4826,False
237955,FB62950_0_3361,62950,2025-02-07,O62950_0_9671,False
238009,FB62960_0_8923,62960,2025-02-21,O62960_0_7292,False
238023,FB62964_0_5079,62964,2025-01-17,O62964_0_6540,False
238112,FB62989_0_3103,62989,2025-01-31,O62989_0_1035,False
238286,FB63034_1_8844,63034,2025-02-14,O63034_1_8210,True
238387,FB63060_0_1290,63060,2025-01-22,O63060_0_7579,False
238462,FB63079_0_4735,63079,2025-02-01,O63079_0_8768,False
238495,,63087,2025-01-21,,
238513,FB63090_0_2884,63090,2025-02-02,O63090_0_6350,False
238755,FB63154_0_2548,63154,2025-01-11,O63154_0_9754,False
238761,FB63154_1_3759,63154,2025-01-13,O63154_1_6037,False
239170,FB63252_0_5123,63252,2025-01-05,O63252_0_3037,False
239195,FB63257_1_7853,63257,2025-03-01,O63257_1_9784,True
239230,,63267,2025-01-09,,
239487,FB63332_0_2550,63332,2025-02-15,O63332_0_2774,False
239701,FB63387_0_5954,63387,2025-02-20,O63387_0_6187,True
239990,FB63465_0_2982,63465,2025-02-27,O63465_0_6176,False
240054,,63482,2025-01-11,,
240242,FB63538_0_2501,63538,2025-01-05,O63538_0_2651,True
240301,FB63550_0_6795,63550,2025-02-15,O63550_0_5245,False
240422,FB63587_0_2457,63587,2025-01-08,O63587_0_6226,False
240605,FB63631_0_9881,63631,2025-01-10,O63631_0_8428,False
240738,FB63672_0_8197,63672,2025-01-25,O63672_0_5450,False
240767,FB63679_0_1456,63679,2025-02-07,O63679_0_9187,True
240910,FB63715_0_8769,63715,2025-02-26,O63715_0_1976,False
240991,FB63736_0_6839,63736,2025-01-11,O63736_0_3654,False
241120,FB63764_0_2238,63764,2025-01-21,O63764_0_5518,False
241523,FB63872_0_6501,63872,2025-02-13,O63872_0_6697,False
241539,FB63874_1_2452,63874,2025-01-25,O63874_1_2342,False
241615,FB63897_0_8726,63897,2025-01-19,O63897_0_8208,False
241976,FB63985_0_9901,63985,2025-01-13,O63985_0_1328,False
242052,FB64008_0_3830,64008,2025-02-17,O64008_0_3652,False
242074,FB64015_0_1514,64015,2025-02-01,O64015_0_1831,True
242160,FB64040_0_3329,64040,2025-02-17,O64040_0_2996,True
242541,FB64139_0_3824,64139,2025-01-23,O64139_0_1498,False
242866,FB64222_0_1628,64222,2025-02-11,O64222_0_7597,False
243107,FB64281_0_7242,64281,2025-02-04,O64281_0_8893,True
243505,FB64393_0_3760,64393,2025-01-08,O64393_0_2278,True
243593,FB64415_0_1527,64415,2025-02-28,O64415_0_6550,False
243666,FB64432_0_7975,64432,2025-02-20,O64432_0_3065,False
243754,FB64456_0_4392,64456,2025-02-24,O64456_0_1576,False
243800,FB64466_0_4787,64466,2025-01-07,O64466_0_8100,False
243852,FB64478_0_4235,64478,2025-02-24,O64478_0_9374,False
244128,FB64544_0_9195,64544,2025-01-08,O64544_0_3785,False
244308,FB64581_0_2793,64581,2025-01-07,O64581_0_4918,False
244553,FB64644_1_8180,64644,2025-01-19,O64644_1_4793,False
244571,FB64648_0_4492,64648,2025-02-08,O64648_0_5348,False
244661,FB64670_0_8140,64670,2025-01-31,O64670_0_4450,False
245171,FB64808_0_1918,64808,2025-01-16,O64808_0_5837,False
245268,FB64836_0_1659,64836,2025-01-28,O64836_0_8773,True
245285,FB64842_0_8723,64842,2025-01-11,O64842_0_4712,False
245380,FB64869_0_4745,64869,2025-01-15,O64869_0_6150,False
245443,FB64887_0_7095,64887,2025-01-09,O64887_0_6320,False
245668,FB64944_0_3388,64944,2025-01-13,O64944_0_8912,False
245722,,64958,2025-02-06,O64958_0_2630,True
245980,FB65032_0_6968,65032,2025-01-26,O65032_0_1910,False
246292,FB65111_0_3831,65111,2025-01-15,O65111_0_1705,False
246547,FB65175_0_7174,65175,2025-02-06,O65175_0_1733,True
246741,FB65225_0_1037,65225,2025-01-01,O65225_0_1174,False
247033,FB65302_0_5711,65302,2025-01-22,O65302_0_8189,False
247223,FB65348_1_7676,65348,2025-02-10,O65348_1_2233,False
247606,FB65440_0_2292,65440,2025-01-30,O65440_0_7042,False
247753,FB65480_0_6579,65480,2025-02-10,O65480_0_3549,False
247905,FB65515_0_5248,65515,2025-01-23,O65515_0_7922,True
247929,FB65520_1_7810,65520,2025-01-24,O65520_1_6948,False
248243,FB65598_0_3102,65598,2025-01-19,O65598_0_7640,True
248301,FB65608_0_2888,65608,2025-02-21,O65608_0_3583,False
248391,FB65628_0_7104,65628,2025-02-13,O65628_0_5651,False
248596,FB65684_0_1326,65684,2025-01-25,O65684_0_2131,False
248784,FB65729_0_1230,65729,2025-01-12,O65729_0_4121,False
248838,FB65747_0_8741,65747,2025-02-02,O65747_0_2993,False
248962,FB65783_0_2845,65783,2025-01-08,O65783_0_8103,False
249268,FB65874_0_1087,65874,2025-02-18,O65874_0_2339,False
249320,FB65890_0_1185,65890,2025-02-22,,False
249397,FB65912_0_4763,65912,2025-02-15,O65912_0_4521,True
249569,FB65961_0_4534,65961,2025-01-19,O65961_0_9360,True
249879,FB66048_0_9994,66048,2025-02-16,O66048_0_1255,False
249989,FB66078_0_4886,66078,2025-02-17,O66078_0_6949,True
250745,FB66285_0_5608,66285,2025-01-16,O66285_0_3336,True
250922,FB66333_0_7819,66333,2025-01-12,O66333_0_3224,False
251147,FB66381_0_4988,66381,2025-01-27,O66381_0_8034,False
251246,FB66411_0_1133,66411,2025-01-09,O66411_0_3013,False
251252,FB66412_0_6705,66412,2025-02-07,O66412_0_3441,True
251481,FB66486_0_8016,66486,2025-02-28,O66486_0_4967,False
251916,FB66604_0_3902,66604,2025-01-05,O66604_0_4230,False
252028,FB66630_0_2143,66630,2025-01-21,O66630_0_6049,False
252139,FB66659_0_8562,66659,2025-02-08,O66659_0_7721,False
252367,FB66722_0_7462,66722,2025-02-07,O66722_0_9562,False
252385,FB66726_0_4068,66726,2025-02-21,O66726_0_1611,True
252686,FB66814_0_1968,66814,2025-02-20,O66814_0_4486,True
252829,FB66843_0_9240,66843,2025-02-22,O66843_0_4861,False
253063,FB66903_0_4344,66903,2025-01-06,O66903_0_9395,False
253069,FB66904_0_9252,66904,2025-01-25,O66904_0_4910,False
253321,FB66973_0_4877,66973,2025-02-17,O66973_0_3686,False
253432,FB66998_0_6045,66998,2025-02-10,O66998_0_6244,False
253490,FB67011_0_6134,67011,2025-02-19,O67011_0_6737,False
253544,FB67028_0_6303,67028,2025-01-30,O67028_0_6998,False
253616,FB67047_0_2250,67047,2025-01-31,O67047_0_4902,False
253658,FB67061_0_1376,67061,2025-02-01,O67061_0_5569,True
253664,FB67062_0_2709,67062,2025-01-13,O67062_0_5683,False
253841,FB67107_0_4253,67107,2025-02-17,O67107_0_6385,True
253990,FB67146_1_9390,67146,2025-01-18,O67146_1_7489,False
254515,FB67281_0_1713,67281,2025-02-05,O67281_0_8874,True
254893,FB67389_0_2885,67389,2025-01-26,O67389_0_4171,False
254995,FB67411_0_1148,67411,2025-02-02,O67411_0_9160,True
255001,FB67411_1_9297,67411,2025-02-05,,False
255374,FB67506_0_1585,67506,2025-01-30,O67506_0_2801,False
255510,FB67543_0_1260,67543,2025-01-14,O67543_0_4220,False
255523,FB67546_0_5898,67546,2025-01-03,O67546_0_9421,False
255835,FB67617_1_3117,67617,2025-01-03,O67617_1_3611,True
255968,FB67652_0_5517,67652,2025-01-15,O67652_0_7580,True
255983,FB67654_0_5224,67654,2025-02-01,O67654_0_6464,True
256057,FB67677_0_9615,67677,2025-01-13,O67677_0_8224,False
256165,FB67707_0_4052,67707,2025-01-07,O67707_0_4974,False
256744,FB67871_0_4140,67871,2025-02-10,O67871_0_9809,True
257299,FB68023_0_6115,68023,2025-02-16,O68023_0_4707,False
257489,FB68077_0_6234,68077,2025-01-11,O68077_0_4855,True
257875,FB68169_0_4027,68169,2025-01-04,O68169_0_4201,False
258144,FB68241_0_4328,68241,2025-01-22,O68241_0_7781,False
258475,FB68324_0_6563,68324,2025-01-19,O68324_0_1463,False
258742,FB68396_0_1274,68396,2025-02-28,O68396_0_5875,False
259087,FB68485_0_2651,68485,2025-01-31,,False
259165,FB68500_0_9017,68500,2025-02-05,O68500_0_2199,False
259295,FB68536_0_9337,68536,2025-01-28,O68536_0_8212,False
259374,FB68557_0_9989,68557,2025-02-11,O68557_0_7168,True
259788,FB68671_0_6275,68671,2025-01-29,O68671_0_1062,True
259879,FB68696_0_7812,68696,2025-02-09,O68696_0_5889,False
260209,FB68794_0_6886,68794,2025-02-20,O68794_0_7171,True
260276,FB68814_0_9460,68814,2025-02-27,O68814_0_7622,False
260363,FB68835_0_9977,68835,2025-01-24,O68835_0_5593,False
260495,FB68870_0_7658,68870,2025-01-31,O68870_0_8245,False
260645,FB68906_0_2317,68906,2025-01-26,O68906_0_9728,False
260704,FB68922_0_5968,68922,2025-02-07,O68922_0_3786,False
260804,FB68949_0_1390,68949,2025-02-22,O68949_0_8797,False
261530,FB69172_0_8444,69172,2025-02-23,O69172_0_3613,True
261562,,69179,2025-01-21,O69179_0_6851,False
261612,FB69189_0_1144,69189,2025-01-06,O69189_0_1274,True
261757,FB69228_0_4771,69228,2025-02-13,O69228_0_6961,False
262068,FB69309_0_3192,69309,2025-01-05,O69309_0_6365,False
262273,FB69363_0_7115,69363,2025-02-20,O69363_0_5979,False
262667,FB69465_0_5696,69465,2025-01-14,O69465_0_7282,True
262718,FB69474_0_3283,69474,2025-02-23,O69474_0_1677,True
262836,FB69508_0_7097,69508,2025-02-28,O69508_0_3652,True
263194,FB69608_0_3349,69608,2025-01-17,O69608_0_5635,False
263480,FB69680_0_3594,69680,2025-02-06,O69680_0_2268,False
263880,FB69790_0_4351,69790,2025-02-22,O69790_0_5109,False
263956,FB69812_0_9078,69812,2025-01-19,O69812_0_2532,False
264510,FB69950_1_5125,69950,2025-02-15,O69950_1_8608,False
264540,FB69957_0_1581,69957,2025-02-03,O69957_0_5840,True
265289,FB70150_0_8387,70150,2025-02-12,O70150_0_7138,False
265473,FB70195_0_3665,70195,2025-02-09,O70195_0_1290,True
265510,FB70204_0_1792,70204,2025-01-27,O70204_0_9339,False
266121,FB70364_0_5613,70364,2025-02-06,O70364_0_7338,False
266223,FB70392_0_9767,70392,2025-01-11,O70392_0_3517,False
266256,FB70400_0_6005,70400,2025-02-26,O70400_0_7217,False
266314,FB70414_0_8429,70414,2025-02-24,O70414_0_3298,False
266365,FB70425_0_9787,70425,2025-01-21,O70425_0_5867,True
266392,FB70433_0_5494,70433,2025-02-09,O70433_0_4331,False
266496,FB70455_0_5251,70455,2025-01-11,O70455_0_6247,False
266544,FB70468_0_2449,70468,2025-01-08,O70468_0_1864,True
266757,FB70531_0_3619,70531,2025-02-10,O70531_0_4347,False
266866,FB70558_0_1149,70558,2025-02-01,O70558_0_7235,False
266906,FB70567_0_5246,70567,2025-01-01,O70567_0_6866,False
267107,FB70619_0_5050,70619,2025-01-11,O70619_0_7262,True
267492,FB70727_0_6372,70727,2025-02-15,O70727_0_2769,True
267636,FB70766_0_1538,70766,2025-02-13,O70766_0_4037,True
268034,FB70868_1_7922,70868,2025-02-19,O70868_1_4602,False
268615,FB71023_0_3682,71023,2025-01-04,O71023_0_6429,True
268831,FB71078_0_2537,71078,2025-02-02,O71078_0_3464,True
268837,FB71078_1_9619,71078,2025-02-09,O71078_1_8675,False
268944,FB71105_1_3937,71105,2025-01-12,O71105_1_7762,False
269049,FB71132_0_4090,71132,2025-02-21,O71132_0_6118,False
269216,,71173,2025-01-13,,
269262,FB71184_0_2153,71184,2025-01-03,O71184_0_2464,False
269699,FB71295_0_8976,71295,2025-02-12,O71295_0_3986,False
269871,FB71339_0_4510,71339,2025-01-26,O71339_0_1113,True
269946,FB71357_0_2456,71357,2025-02-25,O71357_0_4852,False
270003,FB71372_0_6981,71372,2025-02-12,O71372_0_8491,False
270018,FB71373_0_5237,71373,2025-02-27,O71373_0_9821,False
270062,FB71386_0_6736,71386,2025-01-10,O71386_0_4860,False
270209,FB71426_0_6736,71426,2025-02-06,O71426_0_9369,False
270321,FB71450_0_4079,71450,2025-01-21,O71450_0_9209,False
270474,FB71487_0_6187,71487,2025-01-07,O71487_0_6530,False
270958,FB71617_1_4498,71617,2025-02-27,O71617_1_6392,True
270993,FB71625_0_6658,71625,2025-01-31,O71625_0_4919,True
271145,FB71664_0_3525,71664,2025-01-31,O71664_0_5990,False
271218,FB71683_0_7930,71683,2025-01-15,O71683_0_6421,False
271474,FB71759_0_7133,71759,2025-02-18,O71759_0_4023,False
271755,FB71825_0_5705,71825,2025-01-19,O71825_0_2000,True
271871,FB71850_1_3835,71850,2025-02-07,O71850_1_3577,False
271911,FB71860_0_5332,71860,2025-02-22,O71860_0_5243,True
272119,FB71903_0_4711,71903,2025-02-12,O71903_0_4464,True
272301,FB71946_0_9824,71946,2025-02-18,O71946_0_5131,False
272520,FB72000_0_7320,72000,2025-01-25,O72000_0_7862,True
272642,FB72026_0_2635,72026,2025-01-01,O72026_0_6538,False
273063,FB72148_0_6695,72148,2025-01-22,O72148_0_2352,True
273149,FB72176_0_1502,72176,2025-01-19,O72176_0_8934,False
273322,FB72225_0_3556,72225,2025-01-05,O72225_0_6389,True
273711,,72338,2025-01-27,,
273888,FB72378_0_4039,72378,2025-02-04,O72378_0_9582,False
274048,FB72418_0_1640,72418,2025-02-24,O72418_0_1467,False
274064,FB72423_0_2242,72423,2025-01-06,O72423_0_6378,False
274197,FB72454_1_7672,72454,2025-01-09,O72454_1_6288,True
275174,FB72706_1_1290,72706,2025-02-03,O72706_1_4114,False
275194,FB72711_0_9182,72711,2025-01-07,O72711_0_6715,False
275439,FB72777_0_3677,72777,2025-01-30,O72777_0_2776,True
275445,FB72777_1_4660,72777,2025-02-05,O72777_1_9457,False
275547,FB72803_0_3569,72803,2025-02-19,O72803_0_4747,False
275565,FB72807_0_9714,72807,2025-01-31,O72807_0_9988,False
275592,FB72815_0_7801,72815,2025-02-10,O72815_0_3214,True
275960,FB72906_0_3821,72906,2025-01-24,O72906_0_9738,False
276130,FB72948_0_4889,72948,2025-01-11,O72948_0_6687,False
276615,FB73062_0_1547,73062,2025-01-02,O73062_0_7997,False
276943,FB73158_0_1503,73158,2025-02-22,O73158_0_4751,False
276966,FB73163_1_6806,73163,2025-01-28,O73163_1_1845,False
276982,FB73168_0_3402,73168,2025-01-06,O73168_0_4268,False
277026,FB73180_0_5504,73180,2025-02-26,O73180_0_7571,True
277230,FB73237_0_4210,73237,2025-02-13,,True
277298,FB73254_0_2443,73254,2025-01-25,O73254_0_4634,False
277618,FB73333_0_9970,73333,2025-02-24,O73333_0_8333,True
277653,FB73339_0_8221,73339,2025-02-19,O73339_0_6667,False
278333,FB73530_0_3993,73530,2025-01-24,O73530_0_7673,False
278765,FB73657_0_2253,73657,2025-02-14,O73657_0_6333,False
279196,FB73779_1_1022,73779,2025-01-21,O73779_1_4769,False
279429,FB73851_0_1514,73851,2025-01-19,O73851_0_2159,False
280032,FB74030_0_6836,74030,2025-02-22,O74030_0_1246,False
281171,FB74310_1_5831,74310,2025-02-24,O74310_1_3611,False
281463,FB74393_0_4466,74393,2025-01-30,O74393_0_5724,True
281938,FB74516_1_6908,74516,2025-02-13,O74516_1_1718,False
281954,FB74518_1_5041,74518,2025-02-05,O74518_1_2404,False
282047,FB74545_0_4976,74545,2025-01-20,O74545_0_3119,True
282062,FB74547_0_9121,74547,2025-01-29,O74547_0_2209,True
282302,FB74603_1_2771,74603,2025-02-25,O74603_1_2494,False
282470,FB74651_0_4387,74651,2025-02-02,O74651_0_6837,False
282518,FB74661_0_3604,74661,2025-02-07,O74661_0_9765,False
282679,FB74698_0_4973,74698,2025-02-22,O74698_0_6663,False
282908,FB74763_0_6955,74763,2025-01-01,O74763_0_9268,False
283094,FB74807_0_8648,74807,2025-01-08,O74807_0_2832,False
283100,FB74807_1_1248,74807,2025-01-10,O74807_1_2709,True
283130,FB74819_0_5852,74819,2025-01-10,O74819_0_1933,False
283295,FB74865_0_7899,74865,2025-02-02,O74865_0_8724,False
283372,FB74884_0_9537,74884,2025-01-05,,False
283545,FB74931_0_3911,74931,2025-02-04,O74931_0_1334,True
283677,FB74968_0_9797,74968,2025-02-06,O74968_0_1788,False
284272,FB75123_0_9593,75123,2025-01-30,O75123_0_3546,False
284329,FB75135_0_7685,75135,2025-02-23,O75135_0_9088,False
284406,FB75157_0_2089,75157,2025-01-24,O75157_0_4746,False
284623,FB75213_0_1994,75213,2025-01-11,O75213_0_6409,False
284900,FB75275_1_3023,75275,2025-01-07,O75275_1_9572,False
285093,FB75323_0_8617,75323,2025-01-05,O75323_0_4744,False
285125,FB75329_0_8250,75329,2025-02-03,O75329_0_7298,False
285370,FB75395_0_1613,75395,2025-01-20,O75395_0_5508,False
285446,FB75412_0_4536,75412,2025-02-07,O75412_0_4069,False
285587,FB75447_0_8744,75447,2025-02-14,O75447_0_9835,True
285779,FB75498_1_4105,75498,2025-02-08,O75498_1_7793,False
285970,FB75546_0_3230,75546,2025-02-19,O75546_0_8706,False
286162,FB75598_0_8539,75598,2025-01-20,O75598_0_6196,False
286400,FB75657_0_5264,75657,2025-02-15,O75657_0_4114,False
286707,FB75735_0_1362,75735,2025-02-23,O75735_0_1179,False
287059,FB75830_0_5038,75830,2025-01-26,O75830_0_8208,False
287390,FB75921_0_4474,75921,2025-01-27,O75921_0_6876,False
287646,FB75981_0_4119,75981,2025-01-24,O75981_0_3985,True
287748,FB76009_0_2855,76009,2025-01-16,O76009_0_1631,False
287870,FB76040_0_4103,76040,2025-02-06,O76040_0_3081,False
288054,FB76088_0_2165,76088,2025-01-25,O76088_0_7482,False
288206,FB76133_0_2873,76133,2025-02-26,O76133_0_4085,False
288494,FB76196_1_9387,76196,2025-01-02,O76196_1_6029,False
288590,FB76224_0_8103,76224,2025-02-22,O76224_0_6835,True
288815,FB76284_0_5086,76284,2025-01-29,O76284_0_9578,True
289090,FB76357_0_8461,76357,2025-02-04,O76357_0_8380,False
289354,FB76436_1_3171,76436,2025-01-06,O76436_1_4947,False
289434,FB76455_0_3948,76455,2025-01-22,O76455_0_6069,False
289739,FB76533_0_5587,76533,2025-01-29,O76533_0_7187,True
289789,FB76548_0_6987,76548,2025-01-13,O76548_0_7289,False
289995,FB76597_0_7526,76597,2025-01-08,O76597_0_1035,False
290159,FB76642_0_1153,76642,2025-02-25,O76642_0_8976,True
290562,FB76754_0_8167,76754,2025-02-22,O76754_0_7172,False
290596,FB76766_0_7348,76766,2025-02-20,O76766_0_1465,False
291014,FB76883_0_4742,76883,2025-01-18,O76883_0_2718,False
291206,FB76935_0_7295,76935,2025-02-04,O76935_0_2768,True
291526,FB77032_0_5503,77032,2025-02-04,O77032_0_4141,False
291690,FB77074_0_4240,77074,2025-01-09,O77074_0_2744,False
292021,,77161,2025-02-20,O77161_0_5644,True
292523,FB77280_0_9715,77280,2025-01-19,O77280_0_5995,False
292890,FB77384_0_6861,77384,2025-02-27,O77384_0_7759,False
293001,FB77415_0_3462,77415,2025-02-21,O77415_0_5141,True
293007,FB77416_0_2618,77416,2025-01-25,O77416_0_8061,False
293016,FB77418_0_3156,77418,2025-02-21,O77418_0_2324,False
293082,FB77433_0_4134,77433,2025-01-24,O77433_0_9391,False
293192,FB77458_0_6004,77458,2025-01-13,O77458_0_9367,True
293620,FB77573_0_2434,77573,2025-01-31,O77573_0_4200,False
293674,FB77590_0_1355,77590,2025-01-29,O77590_0_2571,False
294633,FB77861_0_5889,77861,2025-01-30,O77861_0_3816,True
295017,FB77970_0_7863,77970,2025-01-07,O77970_0_8458,True
295062,FB77978_0_7757,77978,2025-02-11,O77978_0_6859,False
295219,FB78009_0_8398,78009,2025-01-19,O78009_0_6558,True
295507,FB78079_0_4937,78079,2025-01-08,,True
295727,FB78135_0_3886,78135,2025-02-24,O78135_0_4952,False
295769,FB78145_0_9385,78145,2025-02-26,O78145_0_3786,False
295785,FB78147_0_2719,78147,2025-02-09,O78147_0_1113,False
295997,FB78205_0_4757,78205,2025-01-02,O78205_0_9359,False
296029,FB78214_0_3417,78214,2025-01-27,O78214_0_4994,False
296184,FB78254_1_5556,78254,2025-01-28,O78254_1_8653,False
296271,FB78275_0_2868,78275,2025-01-06,O78275_0_8522,False
296605,FB78370_0_3771,78370,2025-02-04,O78370_0_7320,True
296795,FB78423_0_7026,78423,2025-02-08,O78423_0_6604,True
297151,FB78519_0_6763,78519,2025-02-14,O78519_0_3117,False
297478,FB78608_0_4397,78608,2025-02-06,O78608_0_4367,False
297614,FB78649_0_9210,78649,2025-01-12,O78649_0_3095,False
297664,FB78664_0_2365,78664,2025-02-14,O78664_0_2028,False
298058,FB78778_0_5109,78778,2025-01-18,O78778_0_6992,False
298211,FB78812_0_8381,78812,2025-02-21,O78812_0_5488,False
298359,FB78847_0_6043,78847,2025-01-04,O78847_0_6635,False
298434,FB78864_0_5235,78864,2025-02-19,O78864_0_7223,False
298502,FB78883_1_9478,78883,2025-02-13,O78883_1_9129,False
298699,FB78934_0_8290,78934,2025-02-25,O78934_0_2071,False
298776,FB78956_0_1109,78956,2025-02-24,O78956_0_8058,True
298877,FB78983_0_9049,78983,2025-01-24,O78983_0_6926,False
298910,FB78992_0_6756,78992,2025-01-29,O78992_0_9780,False
298926,FB78993_0_1018,78993,2025-01-09,O78993_0_7312,False
299149,FB79050_0_1338,79050,2025-02-08,O79050_0_9540,False
299576,FB79173_0_8476,79173,2025-01-13,O79173_0_1770,False
299898,FB79257_0_5753,79257,2025-01-31,O79257_0_4686,True
300517,FB79428_0_6325,79428,2025-02-04,O79428_0_3879,False
300570,FB79445_0_2209,79445,2025-01-10,O79445_0_3503,False
300818,FB79515_0_6513,79515,2025-02-26,O79515_0_4990,False
300862,FB79529_0_7688,79529,2025-01-15,O79529_0_6523,False
301673,,79758,2025-02-05,,
301931,FB79819_0_3410,79819,2025-02-02,O79819_0_3644,False
302070,,79852,2025-01-13,O79852_0_9577,False
302280,FB79910_0_7585,79910,2025-02-01,O79910_0_9719,False
302413,FB79943_0_8377,79943,2025-02-18,O79943_0_5566,True
302642,FB79997_0_7889,79997,2025-02-11,O79997_0_9451,True
302790,FB80035_0_3491,80035,2025-02-27,O80035_0_1970,False
302937,FB80074_0_8122,80074,2025-02-17,O80074_0_7319,False
302976,FB80084_0_3672,80084,2025-01-04,O80084_0_5435,False
303156,FB80137_0_1287,80137,2025-02-07,O80137_0_6031,True
303172,FB80142_0_5160,80142,2025-02-11,O80142_0_4115,False
303286,FB80169_0_7255,80169,2025-02-27,O80169_0_1413,False
303312,FB80177_0_6747,80177,2025-01-03,O80177_0_7314,True
303318,FB80177_1_9346,80177,2025-01-09,O80177_1_3412,False
303739,FB80291_0_3002,80291,2025-01-11,O80291_0_2504,False
303779,FB80300_0_1021,80300,2025-02-26,O80300_0_6419,False
303876,FB80324_0_9550,80324,2025-01-16,O80324_0_2276,True
303931,FB80339_0_5645,80339,2025-01-14,O80339_0_7311,False
303978,,80351,2025-01-26,O80351_0_9986,False
304138,FB80386_1_3552,80386,2025-02-13,O80386_1_5311,False
304908,FB80599_0_9021,80599,2025-02-14,O80599_0_1413,True
304976,FB80615_0_4080,80615,2025-01-13,O80615_0_2367,False
305474,FB80760_0_3644,80760,2025-01-23,,False
305898,FB80876_0_8930,80876,2025-01-17,O80876_0_4371,False
305904,FB80877_0_4779,80877,2025-01-20,O80877_0_8695,False
305910,FB80878_0_3240,80878,2025-02-10,O80878_0_5263,False
305940,FB80886_0_1528,80886,2025-02-01,O80886_0_2013,False
306239,FB80971_0_5355,80971,2025-01-12,O80971_0_2756,True
306315,FB80991_0_2332,80991,2025-02-03,O80991_0_6105,False
306333,,80997,2025-01-23,O80997_0_7679,True
306447,FB81023_0_3901,81023,2025-02-21,O81023_0_6558,False
306543,FB81052_0_4062,81052,2025-01-24,O81052_0_9742,True
306590,FB81067_0_4695,81067,2025-01-21,O81067_0_9090,False
306757,FB81107_0_5231,81107,2025-01-24,O81107_0_1393,True
306826,FB81127_0_8511,81127,2025-01-23,O81127_0_6821,False
307124,FB81210_0_5332,81210,2025-01-15,O81210_0_3548,False
307397,FB81278_0_5004,81278,2025-02-11,O81278_0_1064,False
307431,FB81287_0_9946,81287,2025-02-26,O81287_0_5762,False
307482,FB81302_0_9490,81302,2025-01-11,O81302_0_5135,False
307562,FB81321_0_5339,81321,2025-01-14,O81321_0_9091,False
307595,FB81328_0_9337,81328,2025-02-28,O81328_0_4532,False
307886,FB81410_0_8657,81410,2025-01-21,O81410_0_6995,True
307963,FB81432_0_1167,81432,2025-01-22,O81432_0_2476,True
308060,FB81457_0_9245,81457,2025-02-26,O81457_0_4938,False
308081,FB81461_0_5725,81461,2025-01-20,O81461_0_2229,True
308087,FB81461_1_9074,81461,2025-01-23,O81461_1_2451,False
