,user_id,hashed_user_id,exp_group,event_date
259595,68622,68622,A,2025-02-18
284157,75096,75096,A,2025-02-18
358044,94656,94656,A,2025-02-18
375488,99284,99284,A,2025-02-18
289524,76479,76479,B,2025-02-18
273967,72401,72401,B,2025-02-18
332009,87733,87733,B,2025-02-18
324078,85654,85654,A,2025-02-18
355257,93889,93889,B,2025-02-18
301724,79767,79767,B,2025-02-18
185738,49240,49240,A,2025-02-18
213967,56682,56682,A,2025-02-18
336029,88793,88793,B,2025-02-18
115641,30757,30757,B,2025-02-18
271113,71655,71655,B,2025-02-18
251423,66468,66468,A,2025-02-18
248282,65605,65605,B,2025-02-18
141673,37633,37633,B,2025-02-18
65989,17590,17590,A,2025-02-18
60951,16273,16273,B,2025-02-18
355509,93955,93955,B,2025-02-18
141932,37700,37700,A,2025-02-18
237415,62815,62815,B,2025-02-18
271289,71704,71704,A,2025-02-18
26015,6888,6888,A,2025-02-18
23334,6200,6200,A,2025-02-18
277994,73426,73426,A,2025-02-18
34969,9338,9338,A,2025-02-18
23294,6188,6188,A,2025-02-18
126788,33706,33706,A,2025-02-18
86178,22915,22915,B,2025-02-18
230822,61086,61086,A,2025-02-18
342557,90523,90523,B,2025-02-18
273288,72218,72218,A,2025-02-18
250637,66255,66255,B,2025-02-18
194056,51438,51438,A,2025-02-18
241412,63845,63845,B,2025-02-18
50473,13513,13513,B,2025-02-18
155307,41203,41203,B,2025-02-18
277934,73411,73411,B,2025-02-18
142969,37971,37971,B,2025-02-18
262592,69444,69444,A,2025-02-18
324827,85861,85861,B,2025-02-18
65977,17588,17588,A,2025-02-18
164931,43691,43691,B,2025-02-18
126688,33683,33683,B,2025-02-18
72356,19271,19271,B,2025-02-18
331525,87606,87606,A,2025-02-18
364002,96228,96228,A,2025-02-18
197236,52274,52274,A,2025-02-18
185921,49295,49295,B,2025-02-18
185953,49303,49303,B,2025-02-18
46882,12542,12542,A,2025-02-18
225795,59760,59760,A,2025-02-18
127686,33955,33955,B,2025-02-18
45954,12293,12293,B,2025-02-18
100557,26734,26734,A,2025-02-18
178923,47433,47433,B,2025-02-18
355621,93983,93983,B,2025-02-18
235661,62357,62357,B,2025-02-18
141306,37534,37534,A,2025-02-18
174264,46177,46177,B,2025-02-18
325171,85954,85954,A,2025-02-18
352793,93232,93232,A,2025-02-18
56560,15093,15093,B,2025-02-18
98421,26148,26148,A,2025-02-18
165623,43872,43872,A,2025-02-18
165629,43874,43874,A,2025-02-18
42246,11292,11292,A,2025-02-18
141246,37516,37516,A,2025-02-18
339620,89734,89734,A,2025-02-18
98353,26133,26133,B,2025-02-18
16619,4389,4389,B,2025-02-18
127295,33855,33855,B,2025-02-18
127634,33938,33938,A,2025-02-18
309269,81778,81778,A,2025-02-18
264874,70047,70047,B,2025-02-18
165283,43780,43780,A,2025-02-18
143070,38000,38000,A,2025-02-18
30383,8098,8098,A,2025-02-18
23224,6170,6170,A,2025-02-18
325023,85914,85914,A,2025-02-18
225785,59757,59757,B,2025-02-18
250673,66268,66268,A,2025-02-18
331487,87598,87598,A,2025-02-18
155201,41176,41176,A,2025-02-18
30468,8116,8116,A,2025-02-18
210106,55664,55664,A,2025-02-18
368560,97435,97435,B,2025-02-18
269434,71226,71226,A,2025-02-18
98686,26214,26214,A,2025-02-18
71566,19058,19058,A,2025-02-18
230703,61047,61047,B,2025-02-18
42230,11288,11288,A,2025-02-18
259691,68646,68646,A,2025-02-18
230690,61043,61043,B,2025-02-18
301912,79812,79812,A,2025-02-18
344142,90959,90959,B,2025-02-18
334645,88441,88441,B,2025-02-18
66098,17620,17620,A,2025-02-18
23194,6163,6163,B,2025-02-18
197870,52436,52436,A,2025-02-18
164757,43651,43651,B,2025-02-18
46307,12392,12392,A,2025-02-18
142400,37824,37824,A,2025-02-18
178820,47398,47398,A,2025-02-18
289922,76579,76579,B,2025-02-18
164284,43529,43529,B,2025-02-18
352918,93268,93268,A,2025-02-18
100040,26595,26595,B,2025-02-18
125662,33428,33428,A,2025-02-18
278179,73484,73484,A,2025-02-18
100029,26592,26592,A,2025-02-18
100256,26652,26652,A,2025-02-18
99997,26582,26582,A,2025-02-18
324337,85727,85727,B,2025-02-18
72103,19203,19203,B,2025-02-18
81776,21771,21771,B,2025-02-18
126232,33569,33569,B,2025-02-18
213793,56634,56634,A,2025-02-18
151092,40080,40080,A,2025-02-18
248412,65636,65636,A,2025-02-18
164341,43541,43541,B,2025-02-18
5401,1368,1368,A,2025-02-18
5181,1314,1314,A,2025-02-18
99891,26553,26553,B,2025-02-18
190612,50532,50532,A,2025-02-18
309971,81963,81963,B,2025-02-18
99993,26580,26580,A,2025-02-18
309970,81962,81962,A,2025-02-18
339025,89581,89581,B,2025-02-18
85662,22781,22781,B,2025-02-18
339065,89589,89589,B,2025-02-18
283826,75008,75008,A,2025-02-18
225544,59692,59692,A,2025-02-18
210378,55728,55728,A,2025-02-18
190737,50562,50562,A,2025-02-18
290033,76605,76605,B,2025-02-18
256613,67844,67844,A,2025-02-18
372762,98568,98568,A,2025-02-18
251510,66493,66493,B,2025-02-18
115465,30714,30714,A,2025-02-18
100165,26624,26624,A,2025-02-18
126016,33515,33515,B,2025-02-18
301211,79631,79631,B,2025-02-18
264707,70002,70002,A,2025-02-18
100147,26621,26621,B,2025-02-18
310138,82008,82008,A,2025-02-18
5268,1330,1330,A,2025-02-18
65808,17537,17537,B,2025-02-18
72152,19218,19218,A,2025-02-18
345098,91193,91193,B,2025-02-18
316245,83592,83592,A,2025-02-18
110569,29420,29420,A,2025-02-18
142826,37930,37930,A,2025-02-18
164072,43478,43478,A,2025-02-18
357919,94620,94620,A,2025-02-18
335954,88778,88778,A,2025-02-18
100314,26667,26667,B,2025-02-18
16777,4426,4426,A,2025-02-18
206051,54622,54622,A,2025-02-18
52273,13986,13986,A,2025-02-18
296471,78329,78329,B,2025-02-18
60711,16219,16219,B,2025-02-18
37178,9908,9908,A,2025-02-18
248360,65623,65623,B,2025-02-18
164685,43631,43631,B,2025-02-18
71926,19155,19155,B,2025-02-18
241799,63941,63941,B,2025-02-18
375767,99360,99360,A,2025-02-18
318673,84241,84241,B,2025-02-18
220408,58312,58312,A,2025-02-18
331717,87658,87658,A,2025-02-18
266995,70592,70592,A,2025-02-18
86029,22877,22877,B,2025-02-18
110763,29473,29473,B,2025-02-18
71839,19137,19137,B,2025-02-18
46334,12401,12401,B,2025-02-18
324679,85821,85821,B,2025-02-18
25969,6878,6878,A,2025-02-18
71836,19136,19136,A,2025-02-18
355519,93957,93957,B,2025-02-18
280346,74104,74104,A,2025-02-18
80415,21414,21414,A,2025-02-18
71877,19145,19145,B,2025-02-18
324547,85788,85788,A,2025-02-18
334539,88419,88419,B,2025-02-18
30167,8041,8041,B,2025-02-18
375704,99338,99338,A,2025-02-18
331839,87691,87691,B,2025-02-18
125601,33412,33412,A,2025-02-18
142236,37782,37782,A,2025-02-18
174841,46322,46322,A,2025-02-18
193879,51389,51389,B,2025-02-18
193898,51395,51395,B,2025-02-18
225477,59676,59676,A,2025-02-18
180658,47897,47897,B,2025-02-18
23529,6247,6247,B,2025-02-18
258127,68239,68239,B,2025-02-18
10228,2651,2651,B,2025-02-18
368792,97494,97494,A,2025-02-18
25954,6873,6873,B,2025-02-18
275261,72725,72725,B,2025-02-18
185433,49158,49158,A,2025-02-18
225648,59725,59725,B,2025-02-18
349876,92448,92448,A,2025-02-18
80312,21386,21386,A,2025-02-18
197696,52388,52388,A,2025-02-18
331783,87676,87676,A,2025-02-18
185100,49081,49081,B,2025-02-18
126497,33631,33631,B,2025-02-18
301391,79684,79684,A,2025-02-18
164535,43593,43593,B,2025-02-18
71289,18987,18987,B,2025-02-18
34151,9090,9090,A,2025-02-18
16607,4387,4387,B,2025-02-18
220041,58228,58228,A,2025-02-18
163617,43355,43355,B,2025-02-18
201467,53381,53381,B,2025-02-18
201471,53383,53383,B,2025-02-18
201492,53388,53388,A,2025-02-18
173649,46013,46013,B,2025-02-18
65475,17456,17456,A,2025-02-18
288768,76269,76269,B,2025-02-18
110232,29342,29342,A,2025-02-18
60176,16079,16079,B,2025-02-18
302459,79955,79955,B,2025-02-18
229977,60851,60851,B,2025-02-18
371772,98295,98295,B,2025-02-18
52409,14021,14021,B,2025-02-18
259762,68667,68667,B,2025-02-18
345437,91281,91281,B,2025-02-18
129162,34344,34344,A,2025-02-18
70903,18890,18890,A,2025-02-18
111539,29673,29673,B,2025-02-18
140203,37235,37235,B,2025-02-18
368097,97316,97316,A,2025-02-18
302503,79966,79966,A,2025-02-18
259766,68668,68668,A,2025-02-18
194434,51538,51538,A,2025-02-18
296077,78229,78229,B,2025-02-18
250777,66294,66294,A,2025-02-18
140119,37213,37213,B,2025-02-18
22916,6088,6088,A,2025-02-18
368136,97328,97328,A,2025-02-18
350007,92480,92480,A,2025-02-18
198145,52507,52507,B,2025-02-18
242896,64229,64229,B,2025-02-18
237218,62760,62760,A,2025-02-18
358997,94919,94919,B,2025-02-18
230171,60904,60904,A,2025-02-18
39019,10411,10411,B,2025-02-18
23633,6277,6277,B,2025-02-18
3828,972,972,A,2025-02-18
78327,20864,20864,A,2025-02-18
128857,34267,34267,B,2025-02-18
372588,98520,98520,A,2025-02-18
206990,54863,54863,B,2025-02-18
70994,18916,18916,A,2025-02-18
97172,25825,25825,B,2025-02-18
10514,2724,2724,A,2025-02-18
316654,83692,83692,A,2025-02-18
302408,79943,79943,B,2025-02-18
140333,37268,37268,A,2025-02-18
256754,67876,67876,A,2025-02-18
97092,25804,25804,A,2025-02-18
128981,34299,34299,B,2025-02-18
70972,18910,18910,A,2025-02-18
184923,49029,49029,B,2025-02-18
222977,59000,59000,A,2025-02-18
348083,91979,91979,B,2025-02-18
330954,87461,87461,B,2025-02-18
45609,12195,12195,B,2025-02-18
52009,13911,13911,B,2025-02-18
166801,44193,44193,B,2025-02-18
353588,93430,93430,A,2025-02-18
339957,89836,89836,A,2025-02-18
42511,11362,11362,A,2025-02-18
66307,17674,17674,A,2025-02-18
96467,25647,25647,B,2025-02-18
361306,95528,95528,A,2025-02-18
288526,76206,76206,A,2025-02-18
277378,73275,73275,B,2025-02-18
70554,18792,18792,A,2025-02-18
180374,47823,47823,B,2025-02-18
66321,17680,17680,A,2025-02-18
192732,51088,51088,A,2025-02-18
55569,14822,14822,A,2025-02-18
96422,25634,25634,A,2025-02-18
3339,847,847,B,2025-02-18
219910,58196,58196,A,2025-02-18
3289,835,835,B,2025-02-18
347071,91718,91718,A,2025-02-18
347066,91717,91717,B,2025-02-18
36542,9738,9738,A,2025-02-18
198182,52520,52520,A,2025-02-18
22794,6047,6047,B,2025-02-18
283546,74932,74932,A,2025-02-18
361333,95533,95533,B,2025-02-18
277431,73289,73289,B,2025-02-18
5765,1470,1470,A,2025-02-18
243099,64280,64280,A,2025-02-18
361907,95689,95689,B,2025-02-18
125106,33270,33270,A,2025-02-18
372554,98509,98509,B,2025-02-18
34888,9317,9317,B,2025-02-18
22859,6070,6070,A,2025-02-18
308424,81548,81548,A,2025-02-18
219952,58207,58207,B,2025-02-18
190094,50400,50400,A,2025-02-18
214370,56786,56786,A,2025-02-18
79943,21288,21288,A,2025-02-18
229973,60849,60849,B,2025-02-18
336058,88801,88801,B,2025-02-18
66278,17666,17666,A,2025-02-18
376584,99551,99551,B,2025-02-18
316716,83709,83709,B,2025-02-18
210482,55760,55760,A,2025-02-18
42463,11349,11349,B,2025-02-18
274332,72485,72485,B,2025-02-18
175310,46454,46454,A,2025-02-18
96639,25688,25688,A,2025-02-18
166566,44136,44136,A,2025-02-18
151975,40313,40313,B,2025-02-18
140046,37191,37191,B,2025-02-18
129388,34412,34412,A,2025-02-18
271631,71794,71794,A,2025-02-18
71059,18928,18928,A,2025-02-18
173781,46045,46045,B,2025-02-18
310630,82135,82135,B,2025-02-18
128171,34089,34089,B,2025-02-18
17762,4683,4683,B,2025-02-18
316161,83567,83567,B,2025-02-18
97978,26033,26033,B,2025-02-18
345323,91253,91253,B,2025-02-18
37369,9960,9960,A,2025-02-18
230390,60963,60963,B,2025-02-18
12105,3161,3161,B,2025-02-18
277663,73342,73342,A,2025-02-18
151720,40250,40250,A,2025-02-18
60969,16278,16278,A,2025-02-18
42274,11302,11302,A,2025-02-18
190301,50444,50444,A,2025-02-18
222862,58972,58972,A,2025-02-18
256449,67789,67789,B,2025-02-18
97884,26010,26010,A,2025-02-18
45797,12250,12250,A,2025-02-18
50811,13598,13598,A,2025-02-18
60334,16116,16116,A,2025-02-18
230304,60940,60940,A,2025-02-18
197072,52227,52227,B,2025-02-18
3900,992,992,A,2025-02-18
353400,93380,93380,A,2025-02-18
339698,89760,89760,A,2025-02-18
225954,59791,59791,B,2025-02-18
316554,83668,83668,A,2025-02-18
111263,29602,29602,A,2025-02-18
165887,43947,43947,B,2025-02-18
197994,52466,52466,A,2025-02-18
335824,88745,88745,B,2025-02-18
125404,33354,33354,A,2025-02-18
45892,12277,12277,B,2025-02-18
4189,1071,1071,B,2025-02-18
72392,19280,19280,A,2025-02-18
180513,47858,47858,A,2025-02-18
271469,71759,71759,B,2025-02-18
216889,57401,57401,B,2025-02-18
52334,14007,14007,B,2025-02-18
262518,69427,69427,B,2025-02-18
284310,75132,75132,A,2025-02-18
143365,38071,38071,B,2025-02-18
266633,70496,70496,A,2025-02-18
111250,29600,29600,A,2025-02-18
5605,1421,1421,B,2025-02-18
4164,1062,1062,A,2025-02-18
368434,97402,97402,A,2025-02-18
254065,67171,67171,B,2025-02-18
247986,65534,65534,A,2025-02-18
213713,56613,56613,B,2025-02-18
86831,23075,23075,B,2025-02-18
163833,43412,43412,A,2025-02-18
206597,54755,54755,B,2025-02-18
231384,61225,61225,B,2025-02-18
256417,67783,67783,B,2025-02-18
267048,70605,70605,B,2025-02-18
87092,23148,23148,A,2025-02-18
128487,34169,34169,B,2025-02-18
166072,44004,44004,A,2025-02-18
197045,52219,52219,B,2025-02-18
375403,99263,99263,B,2025-02-18
175157,46409,46409,B,2025-02-18
331130,87515,87515,B,2025-02-18
166087,44006,44006,A,2025-02-18
251387,66459,66459,B,2025-02-18
18001,4755,4755,B,2025-02-18
339744,89773,89773,B,2025-02-18
190232,50429,50429,B,2025-02-18
241331,63821,63821,B,2025-02-18
331128,87514,87514,A,2025-02-18
18002,4756,4756,A,2025-02-18
257659,68120,68120,A,2025-02-18
125242,33309,33309,B,2025-02-18
361866,95677,95677,B,2025-02-18
173802,46053,46053,B,2025-02-18
97474,25903,25903,B,2025-02-18
80483,21428,21428,A,2025-02-18
173799,46052,46052,A,2025-02-18
37401,9971,9971,B,2025-02-18
56952,15204,15204,A,2025-02-18
325696,86093,86093,B,2025-02-18
350741,92664,92664,A,2025-02-18
128693,34224,34224,A,2025-02-18
4004,1021,1021,B,2025-02-18
66159,17636,17636,A,2025-02-18
85598,22761,22761,B,2025-02-18
371732,98286,98286,A,2025-02-18
371559,98238,98238,A,2025-02-18
220030,58225,58225,B,2025-02-18
30652,8164,8164,A,2025-02-18
166009,43981,43981,B,2025-02-18
38891,10378,10378,A,2025-02-18
26158,6926,6926,A,2025-02-18
308849,81662,81662,A,2025-02-18
347290,91773,91773,B,2025-02-18
302218,79891,79891,B,2025-02-18
29809,7952,7952,A,2025-02-18
223849,59243,59243,B,2025-02-19
108264,28824,28824,A,2025-02-19
110115,29310,29310,A,2025-02-19
357086,94392,94392,A,2025-02-19
192727,51087,51087,B,2025-02-19
112824,30004,30004,A,2025-02-19
236416,62556,62556,A,2025-02-19
12403,3234,3234,A,2025-02-19
282063,74548,74548,A,2025-02-19
295083,77983,77983,B,2025-02-19
38900,10381,10381,B,2025-02-19
110094,29307,29307,B,2025-02-19
282079,74553,74553,B,2025-02-19
178791,47391,47391,B,2025-02-19
62361,16622,16622,A,2025-02-19
80551,21448,21448,A,2025-02-19
224173,59338,59338,A,2025-02-19
63141,16828,16828,A,2025-02-19
257527,68089,68089,B,2025-02-19
294111,77705,77705,B,2025-02-19
269468,71235,71235,B,2025-02-19
108243,28817,28817,B,2025-02-19
12506,3257,3257,B,2025-02-19
79281,21110,21110,A,2025-02-19
153801,40792,40792,A,2025-02-19
212420,56276,56276,A,2025-02-19
51560,13787,13787,B,2025-02-19
51633,13802,13802,A,2025-02-19
318784,84269,84269,B,2025-02-19
62353,16621,16621,B,2025-02-19
178703,47365,47365,B,2025-02-19
293291,77488,77488,A,2025-02-19
178776,47385,47385,B,2025-02-19
294620,77857,77857,B,2025-02-19
110471,29398,29398,A,2025-02-19
109494,29150,29150,A,2025-02-19
109500,29152,29152,A,2025-02-19
154897,41099,41099,B,2025-02-19
81231,21636,21636,A,2025-02-19
80970,21558,21558,A,2025-02-19
12083,3157,3157,B,2025-02-19
294783,77899,77899,B,2025-02-19
349681,92389,92389,B,2025-02-19
157051,41658,41658,A,2025-02-19
293608,77571,77571,B,2025-02-19
154342,40948,40948,A,2025-02-19
364208,96282,96282,A,2025-02-19
155003,41122,41122,A,2025-02-19
294472,77818,77818,A,2025-02-19
274066,72425,72425,B,2025-02-19
293861,77642,77642,A,2025-02-19
179260,47526,47526,A,2025-02-19
318466,84177,84177,B,2025-02-19
349697,92395,92395,B,2025-02-19
216892,57402,57402,A,2025-02-19
349702,92398,92398,A,2025-02-19
112193,29841,29841,B,2025-02-19
293579,77562,77562,A,2025-02-19
293936,77659,77659,B,2025-02-19
157131,41684,41684,A,2025-02-19
349570,92361,92361,B,2025-02-19
112233,29852,29852,A,2025-02-19
257443,68068,68068,A,2025-02-19
371705,98281,98281,B,2025-02-19
179208,47514,47514,A,2025-02-19
344311,91001,91001,B,2025-02-19
235931,62425,62425,B,2025-02-19
79911,21278,21278,A,2025-02-19
319486,84440,84440,A,2025-02-19
319491,84442,84442,A,2025-02-19
11989,3127,3127,B,2025-02-19
111714,29722,29722,A,2025-02-19
178282,47237,47237,B,2025-02-19
12801,3337,3337,B,2025-02-19
178305,47244,47244,A,2025-02-19
319514,84448,84448,A,2025-02-19
371325,98176,98176,A,2025-02-19
154598,41016,41016,A,2025-02-19
111770,29733,29733,B,2025-02-19
81084,21593,21593,B,2025-02-19
51979,13902,13902,A,2025-02-19
235069,62203,62203,B,2025-02-19
179102,47483,47483,B,2025-02-19
25691,6806,6806,A,2025-02-19
109426,29130,29130,A,2025-02-19
111872,29759,29759,B,2025-02-19
11916,3105,3105,B,2025-02-19
109110,29050,29050,A,2025-02-19
212750,56367,56367,B,2025-02-19
156538,41533,41533,B,2025-02-19
294731,77884,77884,A,2025-02-19
201745,53455,53455,B,2025-02-19
223566,59169,59169,B,2025-02-19
12072,3155,3155,B,2025-02-19
192977,51146,51146,A,2025-02-19
269109,71149,71149,B,2025-02-19
344134,90957,90957,B,2025-02-19
281109,74295,74295,B,2025-02-19
12313,3214,3214,A,2025-02-19
62436,16641,16641,B,2025-02-19
26399,6999,6999,B,2025-02-19
81492,21708,21708,A,2025-02-19
110719,29461,29461,B,2025-02-19
349750,92415,92415,B,2025-02-19
293448,77529,77529,B,2025-02-19
192460,51004,51004,A,2025-02-19
224121,59323,59323,B,2025-02-19
39263,10487,10487,B,2025-02-19
293996,77675,77675,B,2025-02-19
317798,83992,83992,A,2025-02-19
81537,21718,21718,A,2025-02-19
108508,28897,28897,B,2025-02-19
155509,41255,41255,B,2025-02-19
281524,74409,74409,B,2025-02-19
319847,84538,84538,A,2025-02-19
364144,96263,96263,B,2025-02-19
274160,72448,72448,A,2025-02-19
26408,7002,7002,A,2025-02-19
349462,92333,92333,B,2025-02-19
200973,53260,53260,A,2025-02-19
212535,56302,56302,A,2025-02-19
371131,98127,98127,B,2025-02-19
12387,3230,3230,A,2025-02-19
34365,9156,9156,A,2025-02-19
108634,28932,28932,A,2025-02-19
223700,59207,59207,B,2025-02-19
334326,88364,88364,A,2025-02-19
110789,29481,29481,B,2025-02-19
212388,56268,56268,A,2025-02-19
263441,69669,69669,B,2025-02-19
79482,21161,21161,B,2025-02-19
294940,77948,77948,A,2025-02-19
39016,10408,10408,A,2025-02-19
261210,69076,69076,A,2025-02-19
192483,51010,51010,A,2025-02-19
112389,29891,29891,B,2025-02-19
235788,62390,62390,A,2025-02-19
34356,9154,9154,A,2025-02-19
157181,41697,41697,B,2025-02-19
25533,6765,6765,B,2025-02-19
178867,47411,47411,B,2025-02-19
317887,84017,84017,B,2025-02-19
335077,88553,88553,B,2025-02-19
112417,29898,29898,A,2025-02-19
110917,29514,29514,A,2025-02-19
236337,62532,62532,A,2025-02-19
212836,56387,56387,B,2025-02-19
157198,41703,41703,B,2025-02-19
223967,59279,59279,B,2025-02-19
110892,29506,29506,A,2025-02-19
223962,59276,59276,A,2025-02-19
112432,29903,29903,B,2025-02-19
12225,3191,3191,B,2025-02-19
319713,84503,84503,B,2025-02-19
334054,88281,88281,B,2025-02-19
212539,56303,56303,B,2025-02-19
349942,92466,92466,A,2025-02-19
43421,11608,11608,A,2025-02-19
157746,41851,41851,B,2025-02-19
345469,91288,91288,A,2025-02-19
166627,44151,44151,B,2025-02-19
57333,15300,15300,A,2025-02-19
254383,67250,67250,A,2025-02-19
284687,75231,75231,B,2025-02-19
166796,44192,44192,A,2025-02-19
330903,87447,87447,B,2025-02-19
196895,52177,52177,B,2025-02-19
284738,75241,75241,B,2025-02-19
365714,96683,96683,B,2025-02-19
214497,56822,56822,A,2025-02-19
229706,60784,60784,A,2025-02-19
196789,52151,52151,B,2025-02-19
288350,76170,76170,A,2025-02-19
347036,91706,91706,A,2025-02-19
18454,4884,4884,A,2025-02-19
214437,56805,56805,B,2025-02-19
229942,60842,60842,A,2025-02-19
18287,4836,4836,A,2025-02-19
36626,9757,9757,B,2025-02-19
230102,60884,60884,A,2025-02-19
230092,60881,60881,B,2025-02-19
288800,76279,76279,B,2025-02-19
226081,59821,59821,B,2025-02-19
87443,23234,23234,A,2025-02-19
96984,25776,25776,A,2025-02-19
96952,25768,25768,A,2025-02-19
173653,46014,46014,A,2025-02-19
166297,44058,44058,A,2025-02-19
226107,59826,59826,A,2025-02-19
18183,4809,4809,B,2025-02-19
96839,25741,25741,B,2025-02-19
57163,15256,15256,A,2025-02-19
96816,25736,25736,A,2025-02-19
325996,86173,86173,B,2025-02-19
284662,75222,75222,A,2025-02-19
365665,96669,96669,B,2025-02-19
57435,15326,15326,A,2025-02-19
284580,75201,75201,B,2025-02-19
173414,45945,45945,B,2025-02-19
18554,4908,4908,A,2025-02-19
95666,25425,25425,B,2025-02-19
345542,91308,91308,A,2025-02-19
87918,23370,23370,A,2025-02-19
57636,15386,15386,A,2025-02-19
229215,60661,60661,B,2025-02-19
167754,44431,44431,B,2025-02-19
288025,76080,76080,A,2025-02-19
35194,9394,9394,A,2025-02-19
18955,5012,5012,A,2025-02-19
215733,57107,57107,B,2025-02-19
326722,86364,86364,A,2025-02-19
95469,25370,25370,A,2025-02-19
95387,25351,25351,B,2025-02-19
167900,44467,44467,B,2025-02-19
22581,5983,5983,B,2025-02-19
287910,76050,76050,A,2025-02-19
36274,9673,9673,B,2025-02-19
36294,9680,9680,A,2025-02-19
365780,96701,96701,B,2025-02-19
167685,44415,44415,B,2025-02-19
18572,4910,4910,A,2025-02-19
229562,60749,60749,B,2025-02-19
271808,71837,71837,B,2025-02-19
18633,4922,4922,A,2025-02-19
95973,25514,25514,A,2025-02-19
326465,86294,86294,A,2025-02-19
87705,23312,23312,A,2025-02-19
167523,44375,44375,B,2025-02-19
196640,52120,52120,A,2025-02-19
95863,25483,25483,B,2025-02-19
214546,56833,56833,B,2025-02-19
18766,4963,4963,B,2025-02-19
194520,51565,51565,B,2025-02-19
167627,44399,44399,B,2025-02-19
367761,97228,97228,A,2025-02-19
330690,87393,87393,B,2025-02-19
330664,87387,87387,B,2025-02-19
167289,44322,44322,A,2025-02-19
214748,56878,56878,A,2025-02-19
97203,25836,25836,A,2025-02-19
284544,75192,75192,A,2025-02-19
324852,85871,85871,B,2025-02-19
289542,76483,76483,B,2025-02-19
368656,97459,97459,B,2025-02-19
194110,51453,51453,B,2025-02-19
368636,97455,97455,B,2025-02-19
358050,94657,94657,B,2025-02-19
215911,57143,57143,B,2025-02-19
165074,43728,43728,A,2025-02-19
215825,57127,57127,B,2025-02-19
98867,26261,26261,B,2025-02-19
253910,67126,67126,A,2025-02-19
194186,51475,51475,B,2025-02-19
253936,67134,67134,A,2025-02-19
284200,75109,75109,B,2025-02-19
230711,61051,61051,B,2025-02-19
86522,23005,23005,B,2025-02-19
86431,22981,22981,B,2025-02-19
60607,16195,16195,B,2025-02-19
368688,97468,97468,A,2025-02-19
225754,59749,59749,B,2025-02-19
225661,59728,59728,A,2025-02-19
164549,43597,43597,B,2025-02-19
164571,43601,43601,B,2025-02-19
164601,43609,43609,B,2025-02-19
85916,22850,22850,A,2025-02-19
60675,16210,16210,A,2025-02-19
347716,91881,91881,B,2025-02-19
197645,52376,52376,A,2025-02-19
86032,22878,22878,A,2025-02-19
99374,26414,26414,A,2025-02-19
56244,15012,15012,A,2025-02-19
164790,43660,43660,A,2025-02-19
256567,67825,67825,B,2025-02-19
347684,91872,91872,A,2025-02-19
347675,91869,91869,B,2025-02-19
365385,96591,96591,B,2025-02-19
56298,15025,15025,B,2025-02-19
289321,76426,76426,A,2025-02-19
256388,67775,67775,B,2025-02-19
60515,16166,16166,A,2025-02-19
86541,23009,23009,B,2025-02-19
225951,59790,59790,A,2025-02-19
230315,60944,60944,A,2025-02-19
17855,4715,4715,B,2025-02-19
22980,6105,6105,B,2025-02-19
17886,4724,4724,A,2025-02-19
87174,23170,23170,A,2025-02-19
87178,23171,23171,B,2025-02-19
225867,59777,59777,B,2025-02-19
22943,6094,6094,A,2025-02-19
194379,51521,51521,B,2025-02-19
173805,46054,46054,A,2025-02-19
97477,25904,25904,A,2025-02-19
60253,16098,16098,A,2025-02-19
56986,15213,15213,B,2025-02-19
166147,44022,44022,A,2025-02-19
271640,71798,71798,A,2025-02-19
254170,67199,67199,B,2025-02-19
36883,9819,9819,B,2025-02-19
230433,60974,60974,A,2025-02-19
271538,71775,71775,B,2025-02-19
17572,4630,4630,A,2025-02-19
36998,9859,9859,B,2025-02-19
325165,85952,85952,A,2025-02-19
230664,61034,61034,A,2025-02-19
165596,43864,43864,A,2025-02-19
98315,26123,26123,B,2025-02-19
98270,26112,26112,A,2025-02-19
86678,23040,23040,A,2025-02-19
271445,71751,71751,B,2025-02-19
17662,4651,4651,B,2025-02-19
197161,52256,52256,A,2025-02-19
165743,43903,43903,B,2025-02-19
271467,71758,71758,A,2025-02-19
86716,23048,23048,A,2025-02-19
273184,72188,72188,A,2025-02-19
165766,43912,43912,A,2025-02-19
197149,52252,52252,A,2025-02-19
230679,61039,61039,B,2025-02-19
95260,25316,25316,A,2025-02-19
88111,23428,23428,A,2025-02-19
172972,45832,45832,A,2025-02-19
366179,96811,96811,B,2025-02-19
92024,24456,24456,A,2025-02-19
345826,91387,91387,B,2025-02-19
171874,45528,45528,A,2025-02-19
195581,51843,51843,B,2025-02-19
170150,45077,45077,B,2025-02-19
329742,87139,87139,B,2025-02-19
35399,9446,9446,A,2025-02-19
170222,45097,45097,B,2025-02-19
329703,87133,87133,B,2025-02-19
255639,67574,67574,A,2025-02-19
261827,69251,69251,B,2025-02-19
170351,45136,45136,A,2025-02-19
20986,5545,5545,B,2025-02-19
226939,60042,60042,A,2025-02-19
366695,96947,96947,B,2025-02-19
286607,75709,75709,B,2025-02-19
215259,56998,56998,A,2025-02-19
272762,72067,72067,B,2025-02-19
20724,5482,5482,A,2025-02-19
58680,15668,15668,A,2025-02-19
227974,60323,60323,B,2025-02-19
59570,15920,15920,A,2025-02-19
169536,44916,44916,A,2025-02-19
286975,75810,75810,A,2025-02-19
22035,5832,5832,A,2025-02-19
89334,23745,23745,B,2025-02-19
59564,15918,15918,A,2025-02-19
