,hashed_order_id,hashed_user_id,event_date,order_sum,commission,delivery_fee
344660,O91089_0_7917,91089,2025-01-07,9453.0,1214.0,0.0
344673,O91093_0_7529,91093,2025-02-19,7384.0,837.0,0.0
344682,O91095_0_1101,91095,2025-02-03,8733.0,941.0,0.0
344697,O91098_0_3857,91098,2025-02-25,9800.0,1362.0,0.0
344702,O91098_1_3814,91098,2025-02-28,10998.0,897.0,0.0
344707,O91098_2_1481,91098,2025-03-01,10612.0,1243.0,990.0
344721,O91102_0_4171,91102,2025-02-27,10431.0,1016.0,990.0
344726,O91102_1_5179,91102,2025-02-28,10764.0,1546.0,0.0
344734,O91104_0_4483,91104,2025-01-06,14714.0,927.0,0.0
344753,O91110_0_9330,91110,2025-02-21,8698.0,988.0,0.0
344771,O91115_0_9909,91115,2025-01-12,6064.0,736.0,0.0
344776,O91116_0_2576,91116,2025-02-23,10228.0,1219.0,0.0
344785,O91119_0_1417,91119,2025-01-26,8783.0,936.0,0.0
344795,O91124_0_4956,91124,2025-02-05,12802.0,1369.0,0.0
344800,O91125_0_6758,91125,2025-02-09,9619.0,1102.0,0.0
344805,O91126_0_3156,91126,2025-01-02,9529.0,1025.0,0.0
344826,O91132_0_1999,91132,2025-01-27,9718.0,1261.0,0.0
344835,O91134_0_1994,91134,2025-01-14,11283.0,1192.0,0.0
344852,O91138_0_6157,91138,2025-01-02,9601.0,1129.0,0.0
344863,O91141_0_7402,91141,2025-02-15,9331.0,1064.0,0.0
344899,O91152_0_2612,91152,2025-02-11,6666.0,511.0,0.0
344911,O91155_0_5580,91155,2025-02-24,9538.0,1047.0,0.0
344916,O91156_0_7245,91156,2025-02-02,9874.0,1340.0,0.0
344925,O91157_0_4072,91157,2025-01-29,12216.0,976.0,0.0
344933,,91159,2025-01-26,8063.0,729.0,0.0
344938,O91159_1_8560,91159,2025-01-28,7526.0,702.0,0.0
344946,O91161_0_4925,91161,2025-01-30,10659.0,1362.0,0.0
344956,O91163_0_6751,91163,2025-01-21,7732.0,1003.0,0.0
344968,O91165_0_2928,91165,2025-01-24,11318.0,975.0,0.0
344984,O91170_0_5099,91170,2025-02-05,7591.0,508.0,0.0
344989,O91171_0_1850,91171,2025-02-18,8947.0,979.0,1490.0
345000,O91174_0_9283,91174,2025-01-30,12707.0,1627.0,0.0
345005,O91174_1_7038,91174,2025-02-03,7696.0,719.0,0.0
345010,O91174_2_3964,91174,2025-02-05,10780.0,1148.0,0.0
345015,O91175_0_5018,91175,2025-01-02,10860.0,1079.0,0.0
345023,O91176_0_3043,91176,2025-01-11,13256.0,1965.0,0.0
345031,,91177,2025-02-09,10831.0,1110.0,0.0
345038,O91179_0_7760,91179,2025-01-26,6539.0,694.0,0.0
345053,O91182_0_1486,91182,2025-02-05,9101.0,837.0,0.0
345059,O91182_1_2897,91182,2025-02-09,11556.0,1204.0,0.0
345066,O91184_0_9928,91184,2025-01-24,8133.0,813.0,0.0
345072,O91186_0_1798,91186,2025-02-02,8497.0,856.0,0.0
345077,O91186_1_2254,91186,2025-02-03,11490.0,1283.0,0.0
345082,O91187_0_7935,91187,2025-02-28,7877.0,790.0,0.0
345093,O91191_0_3754,91191,2025-02-03,8090.0,552.0,0.0
345112,O91197_0_4563,91197,2025-02-15,9951.0,1130.0,0.0
345128,O91202_0_5490,91202,2025-02-07,9122.0,830.0,0.0
345133,O91202_1_6348,91202,2025-02-13,8311.0,753.0,0.0
345142,O91204_0_1184,91204,2025-01-26,9430.0,748.0,0.0
345147,O91205_0_3801,91205,2025-02-25,11088.0,1218.0,0.0
345168,O91211_0_2838,91211,2025-01-09,9811.0,1446.0,0.0
345177,O91213_0_5739,91213,2025-02-14,9727.0,898.0,0.0
345184,O91216_0_9731,91216,2025-02-05,14668.0,1446.0,0.0
345205,O91223_0_4459,91223,2025-02-16,11404.0,1187.0,0.0
345214,O91224_0_7032,91224,2025-02-04,12309.0,1432.0,0.0
345219,O91225_0_1762,91225,2025-01-15,12039.0,921.0,0.0
345224,O91226_0_7943,91226,2025-02-05,7084.0,583.0,0.0
345229,O91227_0_5816,91227,2025-02-10,11783.0,1194.0,0.0
345234,O91227_1_9146,91227,2025-02-12,8335.0,953.0,0.0
345239,O91228_0_2826,91228,2025-02-25,7895.0,951.0,0.0
345244,O91229_0_1860,91229,2025-02-24,8694.0,844.0,0.0
345253,O91232_0_2662,91232,2025-01-17,10789.0,1100.0,0.0
345263,O91236_0_5484,91236,2025-02-16,7401.0,509.0,0.0
345271,O91238_0_7929,91238,2025-01-23,13037.0,1368.0,0.0
345284,O91242_0_5951,91242,2025-01-05,10963.0,1085.0,0.0
345290,O91243_0_7544,91243,2025-02-20,8042.0,1208.0,0.0
345295,O91244_0_5418,91244,2025-01-26,8622.0,1024.0,0.0
345300,,91245,2025-02-22,10823.0,701.0,0.0
345316,O91250_0_5010,91250,2025-02-03,11658.0,802.0,0.0
345330,O91255_0_6012,91255,2025-01-23,8439.0,901.0,0.0
345335,O91256_0_5449,91256,2025-02-17,15307.0,1442.0,0.0
345341,O91257_0_5896,91257,2025-01-04,10228.0,890.0,1490.0
345353,O91260_0_1409,91260,2025-01-27,8499.0,751.0,0.0
345361,O91261_0_5885,91261,2025-01-08,12254.0,1151.0,0.0
345371,O91263_0_4698,91263,2025-02-05,10991.0,831.0,0.0
345377,O91264_0_6844,91264,2025-01-29,11621.0,1115.0,0.0
345382,O91265_0_3989,91265,2025-02-10,10456.0,925.0,0.0
345390,O91267_0_1400,91267,2025-01-20,8263.0,938.0,0.0
345401,O91271_0_6071,91271,2025-01-09,11163.0,1196.0,0.0
345411,O91275_0_2521,91275,2025-02-16,8540.0,1047.0,0.0
345420,O91276_0_2388,91276,2025-01-09,10184.0,885.0,0.0
345429,O91278_0_8101,91278,2025-01-05,8194.0,844.0,0.0
345441,O91281_0_5910,91281,2025-02-18,8914.0,1068.0,0.0
345446,O91282_0_3717,91282,2025-02-23,12019.0,1812.0,0.0
345455,O91284_0_9238,91284,2025-01-08,7117.0,960.0,0.0
345460,O91285_0_8748,91285,2025-02-20,11791.0,1286.0,0.0
345468,O91287_0_6983,91287,2025-01-02,7935.0,697.0,0.0
345486,O91293_0_9466,91293,2025-01-04,10674.0,1000.0,0.0
345513,O91299_0_1637,91299,2025-01-10,10760.0,1100.0,0.0
345519,O91300_0_9506,91300,2025-02-02,10889.0,1129.0,0.0
345541,O91307_0_7471,91307,2025-02-28,5812.0,555.0,0.0
345550,O91309_0_4126,91309,2025-02-23,14264.0,1079.0,0.0
345560,O91311_0_9295,91311,2025-01-26,10395.0,1130.0,0.0
345579,O91319_0_7719,91319,2025-02-21,8733.0,625.0,0.0
345584,O91320_0_6134,91320,2025-01-11,8241.0,880.0,0.0
345592,O91322_0_2701,91322,2025-01-23,11997.0,1253.0,0.0
345607,O91326_0_8626,91326,2025-01-04,9875.0,817.0,0.0
345617,O91328_0_1348,91328,2025-02-05,10488.0,718.0,990.0
345622,O91329_0_4517,91329,2025-02-11,7635.0,637.0,0.0
345627,O91329_1_3204,91329,2025-02-16,9991.0,1041.0,0.0
345637,O91332_0_1751,91332,2025-01-12,13158.0,1471.0,0.0
345679,O91344_0_3512,91344,2025-02-13,8051.0,782.0,0.0
345684,O91345_0_2446,91345,2025-02-04,9274.0,946.0,0.0
345692,O91346_0_7431,91346,2025-01-09,9490.0,1170.0,990.0
345701,O91348_0_1787,91348,2025-02-16,10558.0,1096.0,0.0
345713,O91352_0_5174,91352,2025-01-09,11553.0,1519.0,0.0
345718,O91353_0_6457,91353,2025-01-09,13282.0,1064.0,0.0
345743,O91363_0_7015,91363,2025-01-17,9698.0,1046.0,0.0
345751,O91365_0_1411,91365,2025-02-23,11299.0,1206.0,0.0
345763,O91369_0_7847,91369,2025-01-18,5745.0,528.0,0.0
345771,O91370_0_9229,91370,2025-02-23,7256.0,978.0,0.0
345787,O91376_0_2995,91376,2025-01-20,7521.0,822.0,0.0
345792,O91377_0_1560,91377,2025-02-21,10950.0,1154.0,0.0
345798,O91379_0_4595,91379,2025-02-15,9673.0,1090.0,0.0
345806,O91380_0_2235,91380,2025-02-15,6357.0,645.0,990.0
345822,O91384_0_5905,91384,2025-02-23,6730.0,577.0,0.0
345837,O91390_0_1818,91390,2025-01-05,9844.0,1049.0,990.0
345847,O91394_0_3693,91394,2025-01-03,11100.0,1017.0,0.0
345862,O91397_0_8131,91397,2025-01-22,13024.0,1360.0,0.0
345867,O91398_0_9831,91398,2025-02-03,8797.0,710.0,990.0
345876,O91401_0_4136,91401,2025-01-06,9990.0,1351.0,0.0
345881,O91402_0_9058,91402,2025-02-22,11172.0,1128.0,0.0
345886,O91403_0_6437,91403,2025-02-02,6654.0,670.0,0.0
345904,O91408_0_9061,91408,2025-01-27,11722.0,999.0,0.0
345912,O91410_0_3213,91410,2025-02-12,8932.0,769.0,0.0
345952,O91425_0_9453,91425,2025-01-27,13485.0,1136.0,0.0
345961,O91426_0_2282,91426,2025-02-26,10437.0,1105.0,0.0
345966,O91427_0_4817,91427,2025-01-28,9744.0,970.0,0.0
345971,,91427,2025-01-30,6738.0,633.0,0.0
345977,O91429_0_2650,91429,2025-01-03,9620.0,943.0,0.0
345982,O91430_0_8294,91430,2025-01-31,9877.0,1141.0,0.0
346009,O91437_0_5595,91437,2025-01-18,10030.0,763.0,0.0
346018,O91439_0_8811,91439,2025-02-05,11804.0,1118.0,0.0
346023,O91440_0_7813,91440,2025-01-10,9428.0,1043.0,0.0
346032,O91442_0_3805,91442,2025-02-01,9248.0,1358.0,0.0
346037,O91443_0_4243,91443,2025-01-12,10968.0,1204.0,0.0
346042,O91443_1_2720,91443,2025-01-19,9399.0,1143.0,0.0
346047,O91444_0_2440,91444,2025-01-14,8521.0,1091.0,0.0
346057,O91447_0_3743,91447,2025-01-03,8495.0,1223.0,0.0
346062,O91448_0_8089,91448,2025-02-26,9447.0,1285.0,0.0
346071,O91450_0_9720,91450,2025-01-08,13801.0,1470.0,0.0
346076,O91451_0_9514,91451,2025-02-05,9605.0,792.0,0.0
346081,O91451_1_8346,91451,2025-02-08,8289.0,892.0,0.0
346097,O91456_0_2413,91456,2025-02-01,10719.0,1051.0,0.0
346102,O91456_1_7957,91456,2025-02-02,10699.0,714.0,990.0
346119,O91462_0_2043,91462,2025-02-22,11331.0,1235.0,0.0
346124,O91463_0_3575,91463,2025-01-17,11572.0,1040.0,0.0
346131,O91465_0_2639,91465,2025-01-09,10717.0,1021.0,0.0
346136,O91466_0_2008,91466,2025-01-01,11789.0,1100.0,0.0
346141,O91467_0_3021,91467,2025-01-07,8361.0,1037.0,1490.0
346146,O91468_0_3499,91468,2025-02-23,8698.0,771.0,0.0
346154,O91470_0_7874,91470,2025-02-07,7375.0,561.0,990.0
346159,O91471_0_5278,91471,2025-02-24,8230.0,744.0,0.0
346164,O91472_0_2744,91472,2025-02-03,11408.0,1277.0,0.0
346173,O91473_0_7434,91473,2025-01-28,8022.0,752.0,0.0
346184,O91477_0_1930,91477,2025-02-18,8868.0,790.0,0.0
346193,O91479_0_2265,91479,2025-01-30,9343.0,878.0,0.0
346201,O91480_0_2114,91480,2025-02-09,6881.0,683.0,0.0
346209,O91482_0_7160,91482,2025-01-02,9129.0,1089.0,0.0
346219,O91485_0_7843,91485,2025-01-08,11712.0,1048.0,0.0
346224,O91486_0_4822,91486,2025-01-07,10227.0,552.0,0.0
346245,O91491_0_6581,91491,2025-01-15,11112.0,1494.0,0.0
346250,O91491_1_3815,91491,2025-01-22,7713.0,837.0,0.0
346255,O91492_0_2873,91492,2025-01-05,7376.0,920.0,0.0
346283,O91499_0_1715,91499,2025-01-16,9256.0,1195.0,0.0
346295,O91502_0_1144,91502,2025-02-07,11520.0,1358.0,0.0
346307,O91506_0_8111,91506,2025-02-07,11954.0,1464.0,0.0
346318,O91508_0_9341,91508,2025-01-07,14245.0,1803.0,0.0
346329,O91512_0_2457,91512,2025-02-18,7366.0,734.0,0.0
346350,O91518_0_5198,91518,2025-01-25,9737.0,1110.0,0.0
346361,O91522_0_3229,91522,2025-01-09,13947.0,1208.0,990.0
346366,O91522_1_9386,91522,2025-01-15,10001.0,859.0,0.0
346378,O91526_0_8088,91526,2025-02-09,9956.0,1123.0,0.0
346383,O91527_0_7061,91527,2025-01-31,9300.0,693.0,0.0
346411,O91536_0_7316,91536,2025-02-24,11076.0,1267.0,0.0
346419,O91538_0_8203,91538,2025-02-22,11281.0,1052.0,0.0
346426,O91539_0_1669,91539,2025-01-18,10656.0,1224.0,0.0
346436,O91543_0_2860,91543,2025-01-24,11848.0,1181.0,0.0
346446,O91546_0_1589,91546,2025-02-09,13212.0,1336.0,0.0
346455,O91548_0_5072,91548,2025-02-16,4195.0,325.0,0.0
346470,O91552_0_9833,91552,2025-02-15,8369.0,662.0,0.0
346483,O91555_0_9484,91555,2025-02-14,13910.0,1935.0,0.0
346488,O91555_1_7124,91555,2025-02-18,7238.0,762.0,0.0
346493,O91556_0_4652,91556,2025-02-06,9372.0,734.0,0.0
346503,,91559,2025-02-18,9043.0,637.0,0.0
346513,O91562_0_7712,91562,2025-01-07,10805.0,1050.0,0.0
346520,O91564_0_2308,91564,2025-01-12,10276.0,1000.0,990.0
346532,O91567_0_3956,91567,2025-01-26,8136.0,797.0,0.0
346537,O91568_0_4311,91568,2025-01-07,9702.0,1573.0,990.0
346553,O91571_0_5303,91571,2025-01-08,11088.0,802.0,0.0
346558,O91572_0_4887,91572,2025-01-11,13623.0,1601.0,0.0
346566,O91573_0_4522,91573,2025-01-05,13988.0,1286.0,0.0
346583,O91579_0_2726,91579,2025-01-06,10715.0,953.0,0.0
346616,O91588_0_9480,91588,2025-02-01,12008.0,1184.0,990.0
346631,O91593_0_4631,91593,2025-01-22,13040.0,1021.0,1490.0
346648,O91597_0_1308,91597,2025-02-04,9974.0,1152.0,0.0
346664,O91601_0_2261,91601,2025-02-19,10096.0,1268.0,0.0
346669,O91602_0_7417,91602,2025-02-13,9348.0,720.0,990.0
346674,O91603_0_2722,91603,2025-02-05,8450.0,1000.0,0.0
346682,O91605_0_9915,91605,2025-01-16,7522.0,802.0,0.0
346687,O91605_1_4782,91605,2025-01-17,7088.0,612.0,0.0
346692,O91606_0_7211,91606,2025-02-26,11570.0,1387.0,990.0
346697,O91607_0_5497,91607,2025-01-08,8138.0,1051.0,0.0
346704,O91610_0_1243,91610,2025-01-30,8807.0,842.0,990.0
346729,O91619_0_1717,91619,2025-01-11,10002.0,987.0,0.0
346735,O91620_0_7010,91620,2025-02-04,9787.0,507.0,0.0
346744,O91622_0_4097,91622,2025-02-12,10033.0,1103.0,0.0
346750,O91623_0_6462,91623,2025-01-06,10249.0,1328.0,0.0
346758,O91624_0_5931,91624,2025-02-24,10097.0,1051.0,0.0
346773,O91629_0_2071,91629,2025-02-23,13443.0,1531.0,0.0
346785,O91632_0_6870,91632,2025-02-18,7518.0,422.0,0.0
346790,O91633_0_2492,91633,2025-01-31,12689.0,1247.0,0.0
346795,O91634_0_7680,91634,2025-01-29,12047.0,1000.0,0.0
346807,O91637_0_5617,91637,2025-01-22,8468.0,1020.0,0.0
346816,,91639,2025-01-07,,,
346826,O91642_0_9095,91642,2025-01-31,12961.0,1660.0,0.0
346831,O91643_0_3657,91643,2025-01-07,7258.0,611.0,0.0
346838,O91646_0_2244,91646,2025-01-23,12887.0,1451.0,0.0
346843,O91647_0_3548,91647,2025-01-15,9419.0,745.0,0.0
346853,O91650_0_5189,91650,2025-01-24,10256.0,1155.0,990.0
346858,O91650_1_9027,91650,2025-01-29,11942.0,1245.0,0.0
346879,O91658_0_1783,91658,2025-01-16,10058.0,1099.0,0.0
346901,O91664_0_7258,91664,2025-01-02,11667.0,1072.0,0.0
346907,O91666_0_7071,91666,2025-02-05,9984.0,1274.0,0.0
346922,O91670_0_8478,91670,2025-02-21,6363.0,599.0,0.0
346940,O91675_0_6350,91675,2025-02-23,9705.0,1253.0,0.0
346967,O91685_0_6717,91685,2025-02-24,11291.0,1239.0,0.0
346981,O91690_0_7029,91690,2025-02-25,10018.0,1016.0,0.0
346991,O91693_0_2721,91693,2025-02-16,9517.0,1062.0,0.0
347005,O91697_0_1399,91697,2025-01-28,9902.0,1070.0,0.0
347010,O91698_0_1088,91698,2025-01-31,11707.0,1113.0,0.0
347031,O91703_0_2843,91703,2025-02-05,11783.0,1416.0,0.0
347040,O91706_0_9441,91706,2025-02-19,14727.0,1117.0,0.0
347054,O91711_0_6376,91711,2025-02-23,9938.0,1075.0,1490.0
347065,O91716_0_8857,91716,2025-01-25,8473.0,980.0,990.0
347070,O91717_0_6733,91717,2025-02-18,10571.0,1065.0,0.0
347081,O91720_0_2467,91720,2025-01-22,11469.0,1056.0,0.0
347094,O91725_0_4257,91725,2025-01-12,6615.0,692.0,0.0
347099,O91726_0_7514,91726,2025-02-26,10984.0,1188.0,0.0
347111,O91730_0_1887,91730,2025-02-09,7584.0,860.0,0.0
347119,O91733_0_6805,91733,2025-02-14,9393.0,638.0,0.0
347125,O91735_0_5681,91735,2025-01-25,7604.0,972.0,0.0
347130,O91736_0_6840,91736,2025-02-16,13253.0,1178.0,0.0
347135,O91737_0_2745,91737,2025-01-10,12867.0,1419.0,0.0
347140,O91738_0_1160,91738,2025-02-03,7434.0,419.0,0.0
347148,O91739_0_9200,91739,2025-01-03,9866.0,1037.0,0.0
347153,O91740_0_2406,91740,2025-01-31,15324.0,1611.0,0.0
347160,,91743,2025-02-06,,,
347169,O91745_0_7762,91745,2025-01-02,7894.0,589.0,0.0
347175,O91746_0_2261,91746,2025-01-04,8506.0,1052.0,0.0
347180,O91747_0_6061,91747,2025-02-03,13351.0,1474.0,0.0
347192,O91749_0_5011,91749,2025-01-11,12548.0,1137.0,0.0
347197,O91749_1_2808,91749,2025-01-13,11329.0,1048.0,0.0
347209,O91752_0_9034,91752,2025-02-11,9181.0,715.0,0.0
347214,O91752_1_1204,91752,2025-02-15,9411.0,840.0,0.0
347224,O91755_0_3427,91755,2025-02-17,9861.0,1186.0,0.0
347230,O91757_0_6751,91757,2025-01-19,11928.0,1324.0,0.0
347235,O91758_0_9908,91758,2025-01-31,10065.0,980.0,0.0
347244,O91760_0_5760,91760,2025-01-15,12144.0,1009.0,0.0
347249,O91761_0_7126,91761,2025-02-03,9249.0,674.0,0.0
347255,O91763_0_3999,91763,2025-02-21,11265.0,1064.0,1490.0
347274,O91769_0_4156,91769,2025-02-20,10623.0,890.0,0.0
347285,O91772_0_7812,91772,2025-02-22,10968.0,1381.0,0.0
347295,O91774_0_9518,91774,2025-01-19,13850.0,1342.0,0.0
347300,O91774_1_3035,91774,2025-01-22,7855.0,869.0,0.0
347305,O91775_0_4099,91775,2025-01-10,9673.0,898.0,0.0
347310,O91776_0_5690,91776,2025-01-07,11472.0,1604.0,0.0
347317,O91778_0_5757,91778,2025-02-03,5341.0,418.0,0.0
347326,O91779_0_2540,91779,2025-02-10,6733.0,674.0,0.0
347336,O91782_0_5989,91782,2025-01-19,10677.0,771.0,0.0
347345,O91785_0_4286,91785,2025-01-15,9442.0,861.0,0.0
347356,O91787_0_5284,91787,2025-01-16,11527.0,1334.0,0.0
347398,O91802_0_3392,91802,2025-01-07,11320.0,1176.0,0.0
347410,O91807_0_2362,91807,2025-01-01,10531.0,1169.0,0.0
347419,O91810_0_6169,91810,2025-02-07,5873.0,663.0,0.0
347424,O91810_1_6955,91810,2025-02-08,9157.0,850.0,0.0
347432,O91812_0_8030,91812,2025-02-20,7809.0,1079.0,0.0
347437,O91813_0_1039,91813,2025-01-10,10400.0,1365.0,0.0
347442,O91814_0_6755,91814,2025-01-13,11203.0,725.0,0.0
347447,O91815_0_6188,91815,2025-02-22,9401.0,938.0,0.0
347454,O91817_0_3984,91817,2025-02-09,10319.0,780.0,0.0
347475,O91822_0_1431,91822,2025-01-05,7921.0,799.0,0.0
347495,O91826_0_7331,91826,2025-01-20,7018.0,901.0,0.0
347500,O91827_0_7786,91827,2025-01-27,10334.0,1003.0,0.0
347506,O91827_1_1922,91827,2025-02-01,7716.0,853.0,0.0
347530,O91834_0_5292,91834,2025-02-09,11349.0,970.0,990.0
347548,O91840_0_9562,91840,2025-01-08,11679.0,943.0,0.0
347553,O91840_1_7281,91840,2025-01-14,7678.0,782.0,0.0
347562,O91841_0_1497,91841,2025-01-27,10160.0,1065.0,0.0
347568,O91842_0_6204,91842,2025-01-07,10608.0,930.0,0.0
347577,O91844_0_3714,91844,2025-02-09,11946.0,857.0,990.0
347582,O91844_1_2353,91844,2025-02-14,7674.0,912.0,0.0
347592,O91849_0_9024,91849,2025-02-03,10533.0,1137.0,0.0
347597,O91849_1_5789,91849,2025-02-05,11537.0,1699.0,0.0
347602,,91850,2025-01-26,10438.0,1119.0,0.0
347608,O91851_0_2773,91851,2025-02-17,12841.0,1504.0,0.0
347617,O91852_0_7400,91852,2025-02-16,11132.0,1396.0,0.0
347642,O91861_0_8462,91861,2025-01-14,9899.0,1047.0,0.0
347647,O91862_0_8976,91862,2025-01-06,11795.0,1071.0,0.0
347655,O91863_0_4670,91863,2025-02-05,9320.0,1177.0,0.0
347660,O91864_0_5534,91864,2025-02-15,8870.0,729.0,0.0
347667,O91867_0_3876,91867,2025-02-27,8782.0,988.0,0.0
347672,O91868_0_3396,91868,2025-01-16,10341.0,1075.0,0.0
347688,O91872_0_6410,91872,2025-02-19,10077.0,678.0,0.0
347702,O91876_0_1387,91876,2025-01-08,11433.0,1505.0,0.0
347720,O91881_0_9950,91881,2025-02-19,10410.0,1326.0,0.0
347732,O91884_0_3451,91884,2025-01-11,8984.0,1101.0,0.0
347737,O91884_1_6789,91884,2025-01-16,8145.0,666.0,0.0
347759,O91890_0_1565,91890,2025-02-04,9970.0,866.0,0.0
347764,O91891_0_9219,91891,2025-02-11,8191.0,687.0,0.0
347769,O91891_1_2801,91891,2025-02-18,10619.0,1376.0,0.0
347793,O91899_0_9336,91899,2025-02-26,10811.0,962.0,1490.0
347798,O91900_0_9698,91900,2025-01-04,11566.0,924.0,990.0
347804,O91902_0_5340,91902,2025-01-11,10565.0,1360.0,0.0
347809,O91903_0_6089,91903,2025-01-24,11962.0,1239.0,0.0
347817,O91905_0_2077,91905,2025-01-30,10157.0,898.0,0.0
347825,O91906_0_9695,91906,2025-02-25,8379.0,795.0,0.0
347831,O91908_0_7290,91908,2025-01-06,9143.0,1313.0,0.0
347847,O91912_0_8969,91912,2025-02-07,10727.0,1105.0,0.0
347853,O91914_0_3733,91914,2025-01-26,10791.0,880.0,0.0
347858,O91915_0_4930,91915,2025-02-22,13959.0,1595.0,0.0
347863,O91916_0_6416,91916,2025-02-23,9406.0,963.0,0.0
347868,O91917_0_2990,91917,2025-01-27,11634.0,1116.0,0.0
347873,O91918_0_9995,91918,2025-02-05,9499.0,930.0,0.0
347884,O91923_0_1403,91923,2025-01-22,9142.0,833.0,0.0
347889,O91924_0_6804,91924,2025-02-27,11603.0,900.0,0.0
347894,O91924_1_2485,91924,2025-03-01,10342.0,1035.0,0.0
347900,O91926_0_6352,91926,2025-01-30,11756.0,1237.0,0.0
347913,O91929_0_4573,91929,2025-02-24,11718.0,1279.0,0.0
347928,O91933_0_1749,91933,2025-02-13,8841.0,994.0,0.0
347939,O91936_0_9674,91936,2025-02-14,10306.0,1247.0,0.0
347956,O91942_0_2880,91942,2025-02-17,12118.0,1512.0,0.0
347963,O91943_0_6206,91943,2025-01-06,11453.0,1721.0,0.0
347981,O91948_0_7855,91948,2025-01-02,8610.0,883.0,0.0
347986,O91949_0_9155,91949,2025-02-10,9637.0,1017.0,0.0
347991,O91949_1_8668,91949,2025-02-13,12234.0,1153.0,0.0
348007,O91956_0_1420,91956,2025-01-23,10475.0,1195.0,0.0
348020,O91960_0_9043,91960,2025-01-01,12692.0,1205.0,0.0
348025,O91960_1_7763,91960,2025-01-05,9566.0,884.0,0.0
348036,O91963_0_3740,91963,2025-02-06,9508.0,1071.0,0.0
348041,O91964_0_5035,91964,2025-02-07,8270.0,636.0,990.0
348047,O91965_0_4655,91965,2025-02-05,13285.0,1244.0,0.0
348052,O91966_0_3383,91966,2025-01-20,11266.0,670.0,0.0
348078,O91977_0_2647,91977,2025-01-15,7677.0,839.0,0.0
348087,O91979_0_6567,91979,2025-02-18,9312.0,1260.0,0.0
348098,O91981_0_6333,91981,2025-02-01,10378.0,961.0,0.0
348108,O91983_0_4991,91983,2025-01-09,12244.0,1366.0,0.0
348113,O91984_0_3613,91984,2025-01-03,8782.0,976.0,0.0
348128,O91990_0_4757,91990,2025-02-17,10437.0,996.0,0.0
348148,O91997_0_7686,91997,2025-01-18,13045.0,1168.0,0.0
348154,O91999_0_7392,91999,2025-01-26,8986.0,764.0,0.0
348159,O92000_0_8498,92000,2025-02-20,9767.0,838.0,0.0
348164,O92000_1_5802,92000,2025-02-25,11494.0,968.0,0.0
348170,O92001_0_8181,92001,2025-01-07,10191.0,1135.0,0.0
348175,,92002,2025-02-14,6800.0,749.0,0.0
348181,O92004_0_7309,92004,2025-02-21,9340.0,1245.0,0.0
348187,O92004_1_6325,92004,2025-02-25,8861.0,1037.0,0.0
348208,O92011_0_9770,92011,2025-01-29,10830.0,1287.0,0.0
348214,O92013_0_5326,92013,2025-02-05,8683.0,882.0,0.0
348219,O92014_0_1734,92014,2025-01-01,7943.0,1183.0,0.0
348224,O92014_1_6603,92014,2025-01-03,11145.0,958.0,0.0
348235,O92018_0_6209,92018,2025-01-31,12980.0,1519.0,990.0
348248,O92020_0_2220,92020,2025-02-26,10141.0,1003.0,0.0
348253,O92021_0_2229,92021,2025-02-16,9736.0,1002.0,0.0
348261,O92022_0_1658,92022,2025-02-14,10232.0,998.0,0.0
348266,O92023_0_7837,92023,2025-02-18,9388.0,1009.0,0.0
348280,O92028_0_4540,92028,2025-02-10,9493.0,835.0,0.0
348320,O92041_0_4258,92041,2025-01-05,9125.0,943.0,0.0
348333,O92045_0_2195,92045,2025-02-11,11160.0,1362.0,0.0
348339,O92047_0_1781,92047,2025-02-06,12358.0,1088.0,0.0
348351,O92049_0_5956,92049,2025-02-22,8969.0,878.0,0.0
348358,O92050_0_8929,92050,2025-02-10,11188.0,951.0,0.0
348364,O92052_0_8083,92052,2025-01-15,9206.0,1103.0,0.0
348369,O92052_1_4002,92052,2025-01-20,9709.0,1291.0,0.0
348374,O92053_0_2796,92053,2025-02-01,10788.0,1282.0,0.0
348383,O92056_0_9460,92056,2025-01-06,9119.0,783.0,0.0
348388,O92057_0_9867,92057,2025-01-07,9248.0,977.0,0.0
348406,O92062_0_1102,92062,2025-01-30,8769.0,790.0,0.0
348411,O92062_1_7796,92062,2025-02-01,10654.0,1105.0,0.0
348416,O92063_0_5454,92063,2025-02-19,7895.0,854.0,0.0
348424,O92065_0_4593,92065,2025-01-22,12025.0,1835.0,0.0
348446,O92073_0_7101,92073,2025-01-14,10903.0,1244.0,0.0
348475,O92084_0_6926,92084,2025-02-06,6433.0,823.0,0.0
348485,O92087_0_3917,92087,2025-01-08,14332.0,1561.0,0.0
348490,O92088_0_6800,92088,2025-02-16,7734.0,867.0,0.0
348495,O92089_0_8044,92089,2025-02-22,11826.0,1293.0,0.0
348501,O92089_1_6498,92089,2025-02-26,11427.0,1085.0,0.0
348506,O92090_0_8412,92090,2025-01-31,13399.0,1242.0,990.0
348514,O92091_0_3270,92091,2025-02-24,10643.0,713.0,0.0
348526,O92094_0_8608,92094,2025-01-04,10876.0,1032.0,0.0
348531,O92095_0_8568,92095,2025-01-01,9738.0,1238.0,0.0
348536,O92096_0_4740,92096,2025-01-22,13821.0,1563.0,0.0
348541,O92097_0_4305,92097,2025-02-27,8252.0,912.0,0.0
348553,O92102_0_6654,92102,2025-02-17,9101.0,826.0,0.0
348558,O92102_1_2196,92102,2025-02-23,9835.0,1276.0,990.0
